sample_number,date_collection,site,element,value,unit,censored
165,2022-04-13,2,U,0.6902899261027143,µg/g,none
165,2022-04-13,2,V,4.811332121575566,µg/g,none
166,2022-04-13,1,Ag,0.790468736063453,µg/g,none
166,2022-04-13,1,As,5.494259389386646,µg/g,none
166,2022-04-13,1,Cd,0.6270426147988131,µg/g,none
166,2022-04-13,1,Ce,13.338902277286412,µg/g,none
166,2022-04-13,1,Co,1.5692056579980291,µg/g,none
166,2022-04-13,1,Sb,0.20964360587002095,µg/g,left
166,2022-04-13,1,Ti,36.74909147738048,µg/g,none
166,2022-04-13,1,U,0.5092706955758691,µg/g,none
166,2022-04-13,1,V,4.930484973327306,µg/g,none
167,2022-04-13,3,Ag,0.9373763579624906,µg/g,none
167,2022-04-13,3,As,5.570234944609402,µg/g,none
167,2022-04-13,3,Cd,1.0383079787452492,µg/g,none
167,2022-04-13,3,Ce,11.441083209702176,µg/g,none
167,2022-04-13,3,Co,3.7089261071613664,µg/g,none
167,2022-04-13,3,Sb,0.1937984496124031,µg/g,left
167,2022-04-13,3,Ti,72.64818026144702,µg/g,none
167,2022-04-13,3,U,0.8658278257187383,µg/g,none
167,2022-04-13,3,V,5.666063020185722,µg/g,none
169,2022-04-27,2,Ag,0.7488949928727376,µg/g,none
169,2022-04-27,2,As,3.5979992898978126,µg/g,none
169,2022-04-27,2,Cd,0.7695126432860911,µg/g,none
169,2022-04-27,2,Ce,24.31642232348127,µg/g,none
169,2022-04-27,2,Co,2.206070783723751,µg/g,none
169,2022-04-27,2,Sb,0.1834862385321101,µg/g,left
169,2022-04-27,2,Ti,30.50264431429064,µg/g,none
169,2022-04-27,2,U,0.6610760520078622,µg/g,none
169,2022-04-27,2,V,3.6763254107636607,µg/g,none
170,2022-04-27,1,Ag,1.4295201157979007,µg/g,none
170,2022-04-27,1,As,5.443553475126692,µg/g,none
170,2022-04-27,1,Cd,0.5292687596178679,µg/g,none
170,2022-04-27,1,Ce,12.944691278639166,µg/g,none
170,2022-04-27,1,Co,1.3906154425111,µg/g,none
170,2022-04-27,1,Sb,0.1834862385321101,µg/g,left
170,2022-04-27,1,Ti,22.862254079631057,µg/g,none
170,2022-04-27,1,U,0.5068514488269885,µg/g,none
170,2022-04-27,1,V,3.151373753476168,µg/g,none
171,2022-04-29,3,Ag,1.0300804755953263,µg/g,none
171,2022-04-29,3,As,5.581382590541683,µg/g,none
171,2022-04-29,3,Cd,1.128980499653451,µg/g,none
171,2022-04-29,3,Ce,11.797838067195876,µg/g,none
171,2022-04-29,3,Co,4.074866521818179,µg/g,none
171,2022-04-29,3,Sb,42.11478611114853,µg/g,none
171,2022-04-29,3,Ti,62.68887142964471,µg/g,none
171,2022-04-29,3,U,0.908031220882928,µg/g,none
171,2022-04-29,3,V,5.942492278442946,µg/g,none
173,2022-05-11,2,Ag,0.5072015117334815,µg/g,none
173,2022-05-11,2,As,2.1247173163361226,µg/g,none
173,2022-05-11,2,Cd,0.4064950155197974,µg/g,none
173,2022-05-11,2,Ce,21.385824450430988,µg/g,none
173,2022-05-11,2,Co,3.2185978075393447,µg/g,none
173,2022-05-11,2,Sb,0.19083969465648856,µg/g,left
173,2022-05-11,2,Ti,25.38293035807795,µg/g,none
173,2022-05-11,2,U,0.5207314198453248,µg/g,none
173,2022-05-11,2,V,5.188376845676269,µg/g,none
174,2022-05-11,1,Ag,1.0006038053474413,µg/g,none
174,2022-05-11,1,As,5.107338233525001,µg/g,none
174,2022-05-11,1,Cd,0.5819422131245263,µg/g,none
174,2022-05-11,1,Ce,9.99039176949878,µg/g,none
174,2022-05-11,1,Co,1.3951129779594482,µg/g,none
174,2022-05-11,1,Sb,0.1953125,µg/g,left
174,2022-05-11,1,Ti,27.19487855172813,µg/g,none
174,2022-05-11,1,U,0.9605873285924412,µg/g,none
174,2022-05-11,1,V,3.2361610782400354,µg/g,none
175,2022-05-11,3,Ag,1.0190211077687628,µg/g,none
175,2022-05-11,3,As,3.3254671778883687,µg/g,none
175,2022-05-11,3,Cd,0.7656580800751063,µg/g,none
175,2022-05-11,3,Ce,45.48006507358226,µg/g,none
175,2022-05-11,3,Co,2.2965413661646616,µg/g,none
175,2022-05-11,3,Sb,0.20408163265306123,µg/g,left
175,2022-05-11,3,Ti,524.4158362459314,µg/g,none
175,2022-05-11,3,U,0.7453801965390434,µg/g,none
175,2022-05-11,3,V,3.4783803889016394,µg/g,none
177,2022-05-25,2,Ag,0.91481697538994,µg/g,none
177,2022-05-25,2,As,2.069518442437843,µg/g,none
177,2022-05-25,2,Cd,0.5844079906249698,µg/g,none
177,2022-05-25,2,Ce,13.179622101331251,µg/g,none
177,2022-05-25,2,Co,1.743155608847435,µg/g,none
177,2022-05-25,2,Sb,0.1956947162426615,µg/g,left
177,2022-05-25,2,Ti,24.88608841799431,µg/g,none
177,2022-05-25,2,U,0.602412845218466,µg/g,none
177,2022-05-25,2,V,2.5480567835588808,µg/g,none
178,2022-05-25,1,Ag,0.9621665609316468,µg/g,none
178,2022-05-25,1,As,3.986068342839901,µg/g,none
178,2022-05-25,1,Cd,0.6423260627654355,µg/g,none
178,2022-05-25,1,Ce,8.4053192189966,µg/g,none
178,2022-05-25,1,Co,1.499442627806909,µg/g,none
178,2022-05-25,1,Sb,0.19455252918287935,µg/g,left
178,2022-05-25,1,Ti,26.7720489808095,µg/g,none
178,2022-05-25,1,U,1.2452779768765687,µg/g,none
178,2022-05-25,1,V,3.7749173728980585,µg/g,none
179,2022-05-25,3,Ag,0.03984063745019921,µg/g,left
179,2022-05-25,3,As,0.03984063745019921,µg/g,left
179,2022-05-25,3,Cd,0.03984063745019921,µg/g,left
179,2022-05-25,3,Ce,0.03984063745019921,µg/g,left
179,2022-05-25,3,Co,0.03984063745019921,µg/g,left
179,2022-05-25,3,Sb,0.19920318725099603,µg/g,left
179,2022-05-25,3,Ti,0.04980079681274901,µg/g,left
179,2022-05-25,3,U,0.03984063745019921,µg/g,left
179,2022-05-25,3,V,0.03984063745019921,µg/g,left
181,2022-06-08,2,Ag,0.7703508815513488,µg/g,none
181,2022-06-08,2,As,2.5391671636822406,µg/g,none
181,2022-06-08,2,Cd,0.5676117652522042,µg/g,none
181,2022-06-08,2,Ce,13.160399052990329,µg/g,none
181,2022-06-08,2,Co,2.1107408147634628,µg/g,none
181,2022-06-08,2,Sb,0.18761726078799248,µg/g,left
181,2022-06-08,2,Ti,28.34371170630099,µg/g,none
181,2022-06-08,2,U,0.5848836361753234,µg/g,none
181,2022-06-08,2,V,3.176976136513076,µg/g,none
182,2022-06-08,1,Ag,1.4176559641619733,µg/g,none
182,2022-06-08,1,As,3.618281914156249,µg/g,none
182,2022-06-08,1,Cd,0.708606409890956,µg/g,none
182,2022-06-08,1,Ce,7.486959329917084,µg/g,none
182,2022-06-08,1,Co,1.1191834229023023,µg/g,none
182,2022-06-08,1,Sb,0.1904761904761905,µg/g,left
182,2022-06-08,1,Ti,24.30787036547752,µg/g,none
182,2022-06-08,1,U,1.1247075297036675,µg/g,none
182,2022-06-08,1,V,3.860443184544044,µg/g,none
183,2022-06-08,3,Ag,0.7535940700323855,µg/g,none
183,2022-06-08,3,As,3.5315796114449913,µg/g,none
183,2022-06-08,3,Cd,0.8191631621028577,µg/g,none
183,2022-06-08,3,Ce,6.361825393643541,µg/g,none
183,2022-06-08,3,Co,2.051847308621547,µg/g,none
183,2022-06-08,3,Sb,0.1841620626151013,µg/g,left
183,2022-06-08,3,Ti,40.07581385548056,µg/g,none
183,2022-06-08,3,U,0.8197121164825185,µg/g,none
183,2022-06-08,3,V,3.2268858136009153,µg/g,none
185,2022-06-22,2,Ag,0.7805328495138236,µg/g,none
185,2022-06-22,2,As,3.7082281817198823,µg/g,none
185,2022-06-22,2,Cd,0.6935068207734962,µg/g,none
185,2022-06-22,2,Ce,20.98393961294735,µg/g,none
185,2022-06-22,2,Co,2.788081659782199,µg/g,none
185,2022-06-22,2,Sb,0.18248175182481752,µg/g,left
185,2022-06-22,2,Ti,44.251380130594725,µg/g,none
185,2022-06-22,2,U,0.9043446062713072,µg/g,none
185,2022-06-22,2,V,4.142509797733838,µg/g,none
186,2022-06-22,1,Ag,2.761439990054017,µg/g,none
186,2022-06-22,1,As,6.837642036111494,µg/g,none
186,2022-06-22,1,Cd,0.7101407211533456,µg/g,none
186,2022-06-22,1,Ce,12.0116264360247,µg/g,none
186,2022-06-22,1,Co,1.8330763989224848,µg/g,none
186,2022-06-22,1,Sb,0.18552875695732837,µg/g,left
186,2022-06-22,1,Ti,36.30999161770704,µg/g,none
186,2022-06-22,1,U,0.7562505223827202,µg/g,none
186,2022-06-22,1,V,5.870743772523487,µg/g,none
187,2022-06-24,3,Ag,0.8192164934640338,µg/g,none
187,2022-06-24,3,As,4.638643912936079,µg/g,none
187,2022-06-24,3,Cd,0.9034795715595572,µg/g,none
187,2022-06-24,3,Ce,7.478304209200184,µg/g,none
187,2022-06-24,3,Co,2.3512409294672443,µg/g,none
187,2022-06-24,3,Sb,0.21141649048625796,µg/g,left
187,2022-06-24,3,Ti,50.23585406407018,µg/g,none
187,2022-06-24,3,U,0.9982065955131592,µg/g,none
187,2022-06-24,3,V,3.838822779421232,µg/g,none
189,2022-07-06,2,Ag,1.1813415446118225,µg/g,none
189,2022-07-06,2,As,4.587329423794618,µg/g,none
189,2022-07-06,2,Cd,0.9913943122379628,µg/g,none
189,2022-07-06,2,Ce,22.481545087941765,µg/g,none
189,2022-07-06,2,Co,4.125704162389342,µg/g,none
189,2022-07-06,2,Sb,0.09813542688910698,µg/g,left
189,2022-07-06,2,Ti,23.132142891994192,µg/g,none
189,2022-07-06,2,U,0.7476103953730052,µg/g,none
189,2022-07-06,2,V,4.565636573032995,µg/g,none
190,2022-07-06,1,Ag,2.0207160372298314,µg/g,none
190,2022-07-06,1,As,7.205602934146118,µg/g,none
190,2022-07-06,1,Cd,0.8390466889282987,µg/g,none
190,2022-07-06,1,Ce,16.02731023968711,µg/g,none
190,2022-07-06,1,Co,3.6013369124397987,µg/g,none
190,2022-07-06,1,Sb,1.2814217351344068,µg/g,none
190,2022-07-06,1,Ti,21.79019911952711,µg/g,none
190,2022-07-06,1,U,0.599122347349171,µg/g,none
190,2022-07-06,1,V,6.445368240875175,µg/g,none
191,2022-07-06,3,Ag,1.3701062999230544,µg/g,none
191,2022-07-06,3,As,6.28897350992629,µg/g,none
191,2022-07-06,3,Cd,1.3084933443931464,µg/g,none
191,2022-07-06,3,Ce,8.396893141185677,µg/g,none
191,2022-07-06,3,Co,3.642343734350962,µg/g,none
191,2022-07-06,3,Sb,0.9909933681451044,µg/g,none
191,2022-07-06,3,Ti,55.57936737362155,µg/g,none
191,2022-07-06,3,U,0.9029164578472404,µg/g,none
191,2022-07-06,3,V,5.527975410680163,µg/g,none
193,2022-07-20,2,Ag,0.506649071334276,µg/g,none
193,2022-07-20,2,As,3.1409541527025104,µg/g,none
193,2022-07-20,2,Cd,0.5262732692500951,µg/g,none
193,2022-07-20,2,Ce,14.204589571059472,µg/g,none
193,2022-07-20,2,Co,1.95703652856494,µg/g,none
193,2022-07-20,2,Sb,0.09532888465204958,µg/g,left
193,2022-07-20,2,Ti,28.582127818203652,µg/g,none
193,2022-07-20,2,U,0.7835921167549802,µg/g,none
193,2022-07-20,2,V,2.9964394577879876,µg/g,none
194,2022-07-20,1,Ag,2.178023846052035,µg/g,none
194,2022-07-20,1,As,9.824600745253182,µg/g,none
194,2022-07-20,1,Cd,0.8626136180332543,µg/g,none
194,2022-07-20,1,Ce,15.993998637009168,µg/g,none
194,2022-07-20,1,Co,3.814291462889132,µg/g,none
194,2022-07-20,1,Sb,0.9989097124270933,µg/g,none
194,2022-07-20,1,Ti,58.49687247969249,µg/g,none
194,2022-07-20,1,U,1.84976687646282,µg/g,none
194,2022-07-20,1,V,8.92728657848731,µg/g,none
195,2022-07-20,3,Ag,0.9385776676167646,µg/g,none
195,2022-07-20,3,As,4.816212731379606,µg/g,none
195,2022-07-20,3,Cd,0.9362896324575468,µg/g,none
195,2022-07-20,3,Ce,6.954452029792165,µg/g,none
195,2022-07-20,3,Co,2.3473253372320735,µg/g,none
195,2022-07-20,3,Sb,0.09328358208955224,µg/g,left
195,2022-07-20,3,Ti,44.68264574781989,µg/g,none
195,2022-07-20,3,U,0.7625641158184062,µg/g,none
195,2022-07-20,3,V,4.157945960451949,µg/g,none
197,2022-08-31,2,Ag,1.780444776744485,µg/g,none
197,2022-08-31,2,As,3.1641073363859515,µg/g,none
197,2022-08-31,2,Cd,0.5291086622273197,µg/g,none
197,2022-08-31,2,Ce,4.715311662456695,µg/g,none
197,2022-08-31,2,Co,0.9824393610562796,µg/g,none
197,2022-08-31,2,Sb,1.0145356250548054,µg/g,none
197,2022-08-31,2,Ti,16.41890515363061,µg/g,none
197,2022-08-31,2,U,0.38781988103787,µg/g,none
197,2022-08-31,2,V,3.3994561714605647,µg/g,none
198,2022-08-31,1,Ag,0.36275124115804,µg/g,none
198,2022-08-31,1,As,0.9816424564552696,µg/g,none
198,2022-08-31,1,Cd,0.224809922388566,µg/g,none
198,2022-08-31,1,Ce,5.1334166173646345,µg/g,none
198,2022-08-31,1,Co,0.7891402514611032,µg/g,none
198,2022-08-31,1,Sb,0.09416195856873824,µg/g,left
198,2022-08-31,1,Ti,6.990637387084064,µg/g,none
198,2022-08-31,1,U,0.3807652779588455,µg/g,none
198,2022-08-31,1,V,1.010771529786768,µg/g,none
199,2022-08-31,3,Ag,1.5440110957273805,µg/g,none
199,2022-08-31,3,As,7.567101518797085,µg/g,none
199,2022-08-31,3,Cd,1.4163182293458123,µg/g,none
199,2022-08-31,3,Ce,7.700414176156984,µg/g,none
199,2022-08-31,3,Co,2.7325898522530134,µg/g,none
199,2022-08-31,3,Sb,1.2631651588605042,µg/g,none
199,2022-08-31,3,Ti,46.2750721837199,µg/g,none
199,2022-08-31,3,U,1.2547090345557554,µg/g,none
199,2022-08-31,3,V,4.974813658113064,µg/g,none
201,2022-09-14,1,Ag,5.2982067725564335,µg/g,none
201,2022-09-14,1,As,11.55873998073939,µg/g,none
201,2022-09-14,1,Cd,1.631659246177818,µg/g,none
201,2022-09-14,1,Ce,12.289566545556136,µg/g,none
201,2022-09-14,1,Co,3.1058735793330685,µg/g,none
201,2022-09-14,1,Sb,2.4258314812354977,µg/g,none
201,2022-09-14,1,Ti,12.762875313873298,µg/g,none
201,2022-09-14,1,U,1.3303848349743423,µg/g,none
201,2022-09-14,1,V,10.835697625857168,µg/g,none
202,2022-09-14,2,Ag,1.0763286316846572,µg/g,none
202,2022-09-14,2,As,2.9466977573490274,µg/g,none
202,2022-09-14,2,Cd,0.6071211273593532,µg/g,none
202,2022-09-14,2,Ce,8.37260364234088,µg/g,none
202,2022-09-14,2,Co,2.070269931601921,µg/g,none
202,2022-09-14,2,Sb,0.10050251256281408,µg/g,left
202,2022-09-14,2,Ti,8.802785451957883,µg/g,none
202,2022-09-14,2,U,0.8063311307196165,µg/g,none
202,2022-09-14,2,V,3.1807118283506264,µg/g,none
203,2022-09-14,3,Ag,0.9545901200901612,µg/g,none
203,2022-09-14,3,As,4.50446319980437,µg/g,none
203,2022-09-14,3,Cd,0.7803246625400322,µg/g,none
203,2022-09-14,3,Ce,5.207886074149926,µg/g,none
203,2022-09-14,3,Co,1.9081268426188271,µg/g,none
203,2022-09-14,3,Sb,0.09082652134423252,µg/g,left
203,2022-09-14,3,Ti,34.96213370123137,µg/g,none
203,2022-09-14,3,U,0.7367882277399693,µg/g,none
203,2022-09-14,3,V,3.362358966873311,µg/g,none
205,2022-09-28,1,Ag,1.8432390032361383,µg/g,none
205,2022-09-28,1,As,51.36462378462907,µg/g,none
205,2022-09-28,1,Cd,2.1128191561658527,µg/g,none
205,2022-09-28,1,Ce,45.32411816184087,µg/g,none
205,2022-09-28,1,Co,8.481159709407352,µg/g,none
205,2022-09-28,1,Sb,1.47278208449861,µg/g,none
205,2022-09-28,1,Ti,137.18022705703288,µg/g,none
205,2022-09-28,1,U,1.2848604379039104,µg/g,none
205,2022-09-28,1,V,50.07726324340669,µg/g,none
206,2022-09-28,2,Ag,0.697459005695322,µg/g,none
206,2022-09-28,2,As,3.896114282033565,µg/g,none
206,2022-09-28,2,Cd,0.5179015460254587,µg/g,none
206,2022-09-28,2,Ce,16.472919232178537,µg/g,none
206,2022-09-28,2,Co,2.999447683859754,µg/g,none
206,2022-09-28,2,Sb,0.919392702338334,µg/g,none
206,2022-09-28,2,Ti,35.40987657532823,µg/g,none
206,2022-09-28,2,U,0.5954516692594805,µg/g,none
206,2022-09-28,2,V,4.38523776459166,µg/g,none
207,2022-09-28,3,Ag,1.440211066636117,µg/g,none
207,2022-09-28,3,As,6.606553799225149,µg/g,none
207,2022-09-28,3,Cd,1.225778543002394,µg/g,none
207,2022-09-28,3,Ce,16.661835606637144,µg/g,none
207,2022-09-28,3,Co,2.457015988673259,µg/g,none
207,2022-09-28,3,Sb,1.1087498746803086,µg/g,none
207,2022-09-28,3,Ti,56.1908629895606,µg/g,none
207,2022-09-28,3,U,1.0534949026966989,µg/g,none
207,2022-09-28,3,V,4.790287637838862,µg/g,none
209,2022-10-14,2,Ag,1.910995286841413,µg/g,none
209,2022-10-14,2,As,14.929108686419704,µg/g,none
209,2022-10-14,2,Cd,2.341500259626746,µg/g,none
209,2022-10-14,2,Ce,42.29969593641073,µg/g,none
209,2022-10-14,2,Co,10.25368247729807,µg/g,none
209,2022-10-14,2,Sb,1.0691863844837808,µg/g,none
209,2022-10-14,2,Ti,62.79279818250448,µg/g,none
209,2022-10-14,2,U,3.4118646448098957,µg/g,none
209,2022-10-14,2,V,9.943895350617918,µg/g,none
210,2022-10-14,1,Ag,1.893403082005474,µg/g,none
210,2022-10-14,1,As,9.10650311066848,µg/g,none
210,2022-10-14,1,Cd,0.8190381597705283,µg/g,none
210,2022-10-14,1,Ce,18.358715298543743,µg/g,none
210,2022-10-14,1,Co,1.6784144337711622,µg/g,none
210,2022-10-14,1,Sb,0.979178692657832,µg/g,none
210,2022-10-14,1,Ti,23.61682107601727,µg/g,none
210,2022-10-14,1,U,0.5826814577584478,µg/g,none
210,2022-10-14,1,V,7.455120270491692,µg/g,none
211,2022-10-14,3,Ag,1.947909283939693,µg/g,none
211,2022-10-14,3,As,9.502921856387244,µg/g,none
211,2022-10-14,3,Cd,0.8523428876418171,µg/g,none
211,2022-10-14,3,Ce,19.357894783751433,µg/g,none
211,2022-10-14,3,Co,1.7705628761720693,µg/g,none
211,2022-10-14,3,Sb,1.0246777907436826,µg/g,none
211,2022-10-14,3,Ti,23.65012335580725,µg/g,none
211,2022-10-14,3,U,0.6200748281759775,µg/g,none
211,2022-10-14,3,V,7.789358560348042,µg/g,none
213,2022-10-26,2,Ag,0.7804241819980408,µg/g,none
213,2022-10-26,2,As,4.364753927387548,µg/g,none
213,2022-10-26,2,Cd,0.8190716459886125,µg/g,none
213,2022-10-26,2,Ce,30.19808765756414,µg/g,none
213,2022-10-26,2,Co,4.088092068114084,µg/g,none
213,2022-10-26,2,Sb,3.3706904163443667,µg/g,none
213,2022-10-26,2,Ti,39.14929713078327,µg/g,none
213,2022-10-26,2,U,1.1792505723048134,µg/g,none
213,2022-10-26,2,V,4.363974601913653,µg/g,none
214,2022-10-26,1,Ag,1.259012773151446,µg/g,none
214,2022-10-26,1,As,3.953190226323868,µg/g,none
214,2022-10-26,1,Cd,0.04089143324473524,µg/g,left
214,2022-10-26,1,Ce,5.295125871276907,µg/g,none
214,2022-10-26,1,Co,0.755931742953753,µg/g,none
214,2022-10-26,1,Sb,0.20445716622367616,µg/g,left
214,2022-10-26,1,Ti,12.16625697788492,µg/g,none
214,2022-10-26,1,U,0.04089143324473524,µg/g,left
214,2022-10-26,1,V,3.3543356390671497,µg/g,none
215,2022-10-26,3,Ag,1.4318248773428548,µg/g,none
215,2022-10-26,3,As,7.868222835922536,µg/g,none
215,2022-10-26,3,Cd,1.20373436318419,µg/g,none
215,2022-10-26,3,Ce,9.949243505247129,µg/g,none
215,2022-10-26,3,Co,2.779926435543887,µg/g,none
215,2022-10-26,3,Sb,0.175377060680463,µg/g,left
215,2022-10-26,3,Ti,51.28451858802135,µg/g,none
215,2022-10-26,3,U,1.1306516141548597,µg/g,none
215,2022-10-26,3,V,5.921997399518796,µg/g,none
217,2022-11-09,1,Ag,0.9268602121824302,µg/g,none
217,2022-11-09,1,As,8.089773440725805,µg/g,none
217,2022-11-09,1,Cd,0.5967629856068153,µg/g,none
217,2022-11-09,1,Ce,13.223417408769562,µg/g,none
217,2022-11-09,1,Co,1.956125038503823,µg/g,none
217,2022-11-09,1,Sb,0.20973154362416108,µg/g,left
217,2022-11-09,1,Ti,38.53458893431025,µg/g,none
217,2022-11-09,1,U,0.9943817441334364,µg/g,none
217,2022-11-09,1,V,6.90987361090891,µg/g,none
218,2022-11-09,2,Ag,0.5889039302538928,µg/g,none
218,2022-11-09,2,As,5.8651410015227,µg/g,none
218,2022-11-09,2,Cd,0.8098342416044678,µg/g,none
218,2022-11-09,2,Ce,28.340986142809193,µg/g,none
218,2022-11-09,2,Co,3.672706912322024,µg/g,none
218,2022-11-09,2,Sb,3.977459140803625,µg/g,none
218,2022-11-09,2,Ti,49.5299170602193,µg/g,none
218,2022-11-09,2,U,1.2077635943224136,µg/g,none
218,2022-11-09,2,V,6.277266021764012,µg/g,none
219,2022-11-09,3,Ag,0.9239206891937548,µg/g,none
219,2022-11-09,3,As,5.190648432414994,µg/g,none
219,2022-11-09,3,Cd,0.8522731544290743,µg/g,none
219,2022-11-09,3,Ce,7.635816525524548,µg/g,none
219,2022-11-09,3,Co,1.9672091767495832,µg/g,none
219,2022-11-09,3,Sb,0.19924287706714489,µg/g,left
219,2022-11-09,3,Ti,44.542229373773075,µg/g,none
219,2022-11-09,3,U,0.9076172132608714,µg/g,none
219,2022-11-09,3,V,4.887922883535669,µg/g,none
221,2022-11-23,1,Ag,1.2055690250474695,µg/g,none
221,2022-11-23,1,As,6.914521336659635,µg/g,none
221,2022-11-23,1,Cd,0.499784571082564,µg/g,none
221,2022-11-23,1,Ce,12.299753576033709,µg/g,none
221,2022-11-23,1,Co,1.0884649390926466,µg/g,none
221,2022-11-23,1,Sb,0.21048200378867607,µg/g,left
221,2022-11-23,1,Ti,14.811087286028432,µg/g,none
221,2022-11-23,1,U,0.5200629990881487,µg/g,none
221,2022-11-23,1,V,3.851632249238525,µg/g,none
222,2022-11-23,2,Ag,0.4490891321024375,µg/g,none
222,2022-11-23,2,As,2.7257683011091576,µg/g,none
222,2022-11-23,2,Cd,0.5284606054651568,µg/g,none
222,2022-11-23,2,Ce,22.406464898238134,µg/g,none
222,2022-11-23,2,Co,1.9933555156570464,µg/g,none
222,2022-11-23,2,Sb,0.1924557351809084,µg/g,left
222,2022-11-23,2,Ti,16.156318951732818,µg/g,none
222,2022-11-23,2,U,0.881221752577876,µg/g,none
222,2022-11-23,2,V,2.289857580097968,µg/g,none
223,2022-11-23,3,Ag,0.486786131512371,µg/g,none
223,2022-11-23,3,As,4.648514864326562,µg/g,none
223,2022-11-23,3,Cd,0.8428827102454853,µg/g,none
223,2022-11-23,3,Ce,8.11415728031132,µg/g,none
223,2022-11-23,3,Co,1.870282607791507,µg/g,none
223,2022-11-23,3,Sb,2.4070624708975368,µg/g,none
223,2022-11-23,3,Ti,39.42722122209669,µg/g,none
223,2022-11-23,3,U,0.8502459704559314,µg/g,none
223,2022-11-23,3,V,4.2998365884350935,µg/g,none
225,2022-10-14,1,Ag,0.6329307186873908,µg/g,none
225,2022-10-14,1,As,6.876185457191977,µg/g,none
225,2022-10-14,1,Cd,0.4444929160761784,µg/g,none
225,2022-10-14,1,Ce,13.894537560912244,µg/g,none
225,2022-10-14,1,Co,1.342831642371289,µg/g,none
225,2022-10-14,1,Sb,0.19817677368212444,µg/g,left
225,2022-10-14,1,Ti,18.374787644799767,µg/g,none
225,2022-10-14,1,U,0.0396353547364249,µg/g,left
225,2022-10-14,1,V,4.228871810787062,µg/g,none
226,2022-10-14,3,Ag,1.0600980712410797,µg/g,none
226,2022-10-14,3,As,5.468281347323361,µg/g,none
226,2022-10-14,3,Cd,1.0981886683711803,µg/g,none
226,2022-10-14,3,Ce,12.16775112555692,µg/g,none
226,2022-10-14,3,Co,2.568982137368549,µg/g,none
226,2022-10-14,3,Sb,0.2043318348998774,µg/g,left
226,2022-10-14,3,Ti,61.81749249142767,µg/g,none
226,2022-10-14,3,U,1.3085392454533975,µg/g,none
226,2022-10-14,3,V,6.08934850082655,µg/g,none
227,2022-10-14,2,Ag,0.669947541451703,µg/g,none
227,2022-10-14,2,As,4.848099439387233,µg/g,none
227,2022-10-14,2,Cd,1.0142230563460193,µg/g,none
227,2022-10-14,2,Ce,50.603603915782024,µg/g,none
227,2022-10-14,2,Co,2.755405984985065,µg/g,none
227,2022-10-14,2,Sb,0.20521239482864767,µg/g,left
227,2022-10-14,2,Ti,17.28119864234165,µg/g,none
227,2022-10-14,2,U,1.2274133608531397,µg/g,none
227,2022-10-14,2,V,2.1408494297439904,µg/g,none
229,2022-10-26,1,Ag,0.7819252510121139,µg/g,none
229,2022-10-26,1,As,7.971444166231424,µg/g,none
229,2022-10-26,1,Cd,0.5118408108706781,µg/g,none
229,2022-10-26,1,Ce,16.584572911890874,µg/g,none
229,2022-10-26,1,Co,1.7769707454632642,µg/g,none
229,2022-10-26,1,Sb,0.192789666473877,µg/g,left
229,2022-10-26,1,Ti,34.01754925133596,µg/g,none
229,2022-10-26,1,U,0.5076094014769956,µg/g,none
229,2022-10-26,1,V,5.9104580241655595,µg/g,none
230,2022-10-26,3,Ag,1.2365278146035728,µg/g,none
230,2022-10-26,3,As,5.5604408790948865,µg/g,none
230,2022-10-26,3,Cd,1.0525132002811397,µg/g,none
230,2022-10-26,3,Ce,11.530488992518675,µg/g,none
230,2022-10-26,3,Co,2.753734187316531,µg/g,none
230,2022-10-26,3,Sb,0.20341741253051265,µg/g,left
230,2022-10-26,3,Ti,64.00131938380294,µg/g,none
230,2022-10-26,3,U,1.1330767131188957,µg/g,none
230,2022-10-26,3,V,6.246621531952695,µg/g,none
231,2022-10-26,2,Ag,0.03975352812562115,µg/g,left
231,2022-10-26,2,As,0.03975352812562115,µg/g,left
231,2022-10-26,2,Cd,0.03975352812562115,µg/g,left
231,2022-10-26,2,Ce,0.03975352812562115,µg/g,left
231,2022-10-26,2,Co,0.03975352812562115,µg/g,left
231,2022-10-26,2,Sb,0.19876764062810576,µg/g,left
231,2022-10-26,2,Ti,0.04969191015702644,µg/g,left
231,2022-10-26,2,U,0.03975352812562115,µg/g,left
231,2022-10-26,2,V,0.03975352812562115,µg/g,left
234,2023-02-01,1,Ag,1.2004924392966532,µg/g,none
234,2023-02-01,1,As,6.804416132334121,µg/g,none
234,2023-02-01,1,Cd,0.4694994443327829,µg/g,none
234,2023-02-01,1,Ce,20.307930836895572,µg/g,none
234,2023-02-01,1,Co,1.7215662059686876,µg/g,none
234,2023-02-01,1,Sb,0.2021018593371059,µg/g,left
234,2023-02-01,1,Ti,38.95038052360742,µg/g,none
234,2023-02-01,1,U,0.04042037186742119,µg/g,left
234,2023-02-01,1,V,5.5467353091548075,µg/g,none
235,2023-02-08,2,Ag,0.04418912947414936,µg/g,left
235,2023-02-08,2,As,2.142818725308197,µg/g,none
235,2023-02-08,2,Cd,0.6178216717382511,µg/g,none
235,2023-02-08,2,Ce,20.73496875192096,µg/g,none
235,2023-02-08,2,Co,1.7795159225170918,µg/g,none
235,2023-02-08,2,Sb,0.2209456473707468,µg/g,left
235,2023-02-08,2,Ti,15.56236352445295,µg/g,none
235,2023-02-08,2,U,0.6884808148274689,µg/g,none
235,2023-02-08,2,V,1.729993147276139,µg/g,none
